episode,episodic_reward
1176,4.345570
1177,4.113791
1178,4.149303
1179,4.355259
1180,4.199128
1181,4.208710
1182,4.154096
1183,4.271959
1184,4.086404
1185,4.099611
1186,4.442807
1187,3.998282
1188,4.105348
1189,4.214065
1190,4.280558
1191,4.167947
1192,3.964214
1193,4.184679
1194,4.156176
1195,4.111230
1196,3.792226
1197,4.074441
1198,4.088899
1199,4.080352
1200,3.783040
1201,4.348181
1202,4.148539
1203,4.104638
1204,4.170336
1205,4.089098
1206,4.063395
1207,4.281536
1208,4.112418
1209,4.074380
1210,4.262413
1211,3.910081
1212,4.210297
1213,4.053118
1214,3.735357
1215,4.191321
1216,4.132138
1217,4.004461
1218,3.947389
1219,4.304731
1220,4.013756
1221,4.120311
1222,4.202780
1223,4.314953
1224,4.289052
1225,4.183458
1226,4.274864
1227,4.109843
1228,4.002951
1229,4.159787
1230,4.007924
1231,4.122321
1232,4.337513
1233,4.191281
1234,4.121849
1235,3.835627
1236,3.848052
1237,4.234588
1238,3.943976
1239,4.259035
1240,4.284846
1241,4.021019
1242,4.145496
1243,3.921571
1244,4.193085
1245,4.127828
1246,4.201897
1247,4.051100
1248,4.147018
1249,4.090016
1250,4.200268
1251,4.117574
1252,4.050934
1253,4.061000
1254,4.189894
1255,4.131877
1256,4.011854
1257,4.203337
1258,4.231391
1259,4.030520
1260,4.050035
1261,4.214675
1262,4.242047
1263,3.861280
1264,4.172068
1265,4.092004
1266,4.308462
1267,4.210393
1268,4.082763
1269,4.048320
1270,4.188407
1271,3.835503
1272,4.142230
1273,4.110324
1274,3.732721
