episode,step,reward
51,11,0.455936
51,12,0.457338
51,13,0.473782
51,14,0.496596
51,15,0.476703
52,1,0.479353
52,2,0.540545
52,3,0.511180
52,4,0.536941
52,5,0.471802
52,6,0.524457
52,7,0.426354
52,8,0.474207
52,9,0.489485
52,10,0.432006
52,11,0.463296
52,12,0.459767
52,13,0.484624
52,14,0.495594
52,15,0.533703
53,1,0.574110
53,2,0.464078
53,3,0.454611
53,4,0.499764
53,5,0.282743
53,6,0.442497
53,7,0.461548
53,8,0.490026
53,9,0.495870
53,10,0.491573
53,11,0.577758
53,12,0.532387
53,13,0.523129
53,14,0.453502
53,15,0.451551
54,1,0.475183
54,2,0.481859
54,3,0.469556
54,4,0.526452
54,5,0.504569
54,6,0.492898
54,7,0.549405
54,8,0.458669
54,9,0.456780
54,10,0.432154
54,11,0.429808
54,12,0.457704
54,13,0.504123
54,14,0.485187
54,15,0.462028
55,1,0.478695
55,2,0.514107
55,3,0.478621
55,4,0.476794
55,5,0.466185
55,6,0.485637
55,7,0.478819
55,8,0.454421
55,9,0.449357
55,10,0.464960
55,11,0.568097
55,12,0.567735
55,13,0.523751
55,14,0.457426
55,15,0.405085
56,1,0.469548
56,2,0.472419
56,3,0.411744
56,4,0.439651
56,5,0.348091
56,6,0.469074
56,7,0.500164
56,8,0.513172
56,9,0.526175
56,10,0.491718
56,11,0.472856
56,12,0.463724
56,13,0.494077
56,14,0.475292
56,15,0.486932
57,1,0.548001
57,2,0.533703
57,3,0.505408
57,4,0.457308
57,5,0.531062
57,6,0.550141
57,7,0.534687
57,8,0.477487
57,9,0.430537
57,10,0.457015
57,11,0.463524
57,12,0.495451
57,13,0.453157
57,14,0.462438
57,15,0.460738
58,1,0.471671
58,2,0.521767
58,3,0.469856
58,4,0.465716
58,5,0.483348
58,6,0.466285
58,7,0.439054
58,8,0.527376
58,9,0.500834
58,10,0.461620
58,11,0.475743
58,12,0.535258
58,13,0.480832
58,14,0.490639
58,15,0.503723
59,1,0.547988
59,2,0.467157
59,3,0.471950
59,4,0.457740
59,5,0.491348
59,6,0.507938
59,7,0.469491
59,8,0.493959
59,9,0.473554
59,10,0.452889
59,11,0.486552
59,12,0.481149
59,13,0.452557
59,14,0.450420
59,15,0.456681
60,1,0.479353
60,2,0.540545
60,3,0.449317
60,4,0.532282
60,5,0.496975
60,6,0.489129
60,7,0.531010
60,8,0.533703
60,9,0.533703
60,10,0.505158
60,11,0.548360
