request_id,request_type,contention_str,computation_delay,propagation_delay,transmission_delay,queueing_delay,total_latency,message_size_kb,end_to_end_latency
3353,p,pd,0.004022,0.022750,0.020000,130.977783,46.771770,15.0,177.749553
3354,s,spd,0.018317,0.038050,0.020000,155.178711,76.367325,28.0,231.546036
3355,s,ssd,0.018735,0.157100,0.019200,32.579834,195.034503,46.0,227.614337
3356,d,d,0.002386,0.007750,0.022000,51.538574,32.136326,11.0,83.674900
3357,p,pds,0.004022,0.027100,0.018500,97.754150,49.621770,21.0,147.375920
3358,d,dpds,0.002826,0.032250,0.018500,128.662109,53.575553,13.0,182.237662
3359,d,dd,0.002426,0.093450,0.021500,145.699219,117.375904,9.0,263.075122
3360,s,s,0.023128,0.007250,0.019200,17.038330,49.578351,42.0,66.616681
3361,s,s,0.023128,0.013700,0.021500,36.559570,58.328351,54.0,94.887921
3362,p,ps,0.004022,0.007600,0.022000,78.771240,33.621770,4.0,112.393010
3363,s,sps,0.018360,0.023000,0.021500,130.340576,62.860251,43.0,193.200827
3364,p,p,0.004020,0.007400,0.019200,166.865234,30.620020,7.0,197.485254
3365,p,p,0.004020,0.053450,0.020000,44.849854,77.470020,16.0,122.319874
3366,d,dp,0.002465,0.131100,0.018500,80.456543,152.064527,22.0,232.521070
3367,s,s,0.023128,0.013550,0.018500,98.475098,55.178351,43.0,153.653449
3368,s,ssd,0.018735,0.086450,0.020000,129.441895,125.184503,61.0,254.626397
3369,d,d,0.002386,0.006700,0.021500,143.464355,30.586326,6.0,174.050682
3370,d,dd,0.002426,0.006050,0.021500,13.194580,29.975904,12.0,43.170484
3371,d,dd,0.002426,0.005650,0.019200,35.722412,27.275904,6.0,62.998316
3372,d,d,0.002386,0.004050,0.020000,66.272949,26.436326,22.0,92.709275
3373,s,sd,0.018668,0.005700,0.019200,83.307373,43.567773,20.0,126.875146
3374,p,ps,0.004022,0.005550,0.021500,124.097412,31.071770,18.0,155.169182
3375,p,p,0.004020,0.062100,0.020000,31.543701,86.120020,23.0,117.663721
3376,d,d,0.002386,0.050000,0.022000,57.801025,74.386326,11.0,132.187352
3377,d,dd,0.002426,0.040700,0.020000,85.316406,63.125904,15.0,148.442310
3378,s,s,0.023128,0.017400,0.021500,102.347168,62.028351,55.0,164.375519
3379,p,p,0.004020,0.046050,0.021500,158.185547,71.570020,18.0,229.755567
3380,p,pp,0.004022,0.036100,0.022000,43.888916,62.121770,23.0,106.010686
3381,d,dp,0.002465,0.095050,0.022000,80.898926,119.514527,11.0,200.413453
3382,d,d,0.002386,0.004500,0.018500,101.501953,25.386326,12.0,126.888279
3383,d,dd,0.002426,0.101700,0.020000,133.553467,124.125904,10.0,257.679370
3384,d,d,0.002386,0.004850,0.019200,148.064453,26.436326,8.0,174.500779
3385,s,s,0.023128,0.096150,0.018500,13.014648,137.778351,20.0,150.792999
3386,p,ps,0.004022,0.117750,0.018500,41.590332,140.271770,19.0,181.862102
3387,s,s,0.023128,0.004650,0.022000,64.597168,49.778351,59.0,114.375519
3388,s,ssd,0.018735,0.074850,0.020000,102.806152,113.584503,17.0,216.390655
3389,s,s,0.023128,0.006800,0.019200,119.434082,49.128351,64.0,168.562433
3390,s,s,0.023128,0.070800,0.019200,29.118164,113.128351,48.0,142.246515
3391,s,s,0.023128,0.003950,0.022000,46.317871,49.078351,47.0,95.396222
3392,s,ss,0.018821,0.078050,0.018500,71.337402,115.370769,19.0,186.708171
3393,d,ds,0.002343,0.005200,0.022000,90.843262,29.542696,18.0,120.385957
3394,s,sdss,0.018223,0.085700,0.019200,127.938232,123.122624,61.0,251.060856
3395,d,dsds,0.002713,0.028700,0.019200,25.655762,50.612960,21.0,76.268721
3396,p,ps,0.004022,0.012750,0.018500,69.150635,35.271770,4.0,104.422405
3397,s,s,0.023128,0.004150,0.018500,109.630127,45.778351,62.0,155.408478
3398,d,ds,0.002343,0.010800,0.019200,140.159668,32.342696,18.0,172.502364
3399,s,s,0.023128,0.005950,0.018500,164.198486,47.578351,41.0,211.776837
3400,d,d,0.002386,0.058550,0.022000,16.245605,82.936326,16.0,99.181932
3401,p,p,0.004020,0.004850,0.021500,54.800537,30.370020,6.0,85.170557
3402,s,s,0.023128,0.136000,0.021500,100.601562,180.628351,50.0,281.229914
3403,d,d,0.002386,0.020150,0.021500,114.836914,44.036326,6.0,158.873240
3404,p,pd,0.004022,0.006150,0.020000,153.095947,30.171770,14.0,183.267717
3405,d,d,0.002386,0.053250,0.020000,30.622070,75.636326,12.0,106.258396
3406,d,dd,0.002426,0.125150,0.021500,64.418945,149.075904,15.0,213.494849
3407,s,sdd,0.018511,0.099400,0.021500,103.405762,139.410933,26.0,242.816695
3408,s,s,0.023128,0.005950,0.020000,124.932617,49.078351,46.0,174.010968
3409,d,ds,0.002343,0.005500,0.020000,157.463623,27.842696,19.0,185.306319
3410,p,p,0.004020,0.004750,0.019200,47.781250,27.970020,10.0,75.751270
3411,s,s,0.023128,0.004950,0.021500,80.249023,49.578351,53.0,129.827374
3412,s,ssp,0.018787,0.077550,0.021500,99.866699,117.837195,18.0,217.703894
3413,s,ss,0.018821,0.007000,0.020000,116.386963,45.820769,20.0,162.207732
3414,d,dp,0.002465,0.044750,0.018500,132.903076,65.714527,18.0,198.617604
3415,d,ds,0.002343,0.006000,0.020000,12.677490,28.342696,19.0,41.020186
3416,d,dd,0.002426,0.096200,0.020000,50.216309,118.625904,12.0,168.842212
3417,p,ps,0.004022,0.057900,0.019200,83.536865,81.121770,11.0,164.658635
3418,d,d,0.002386,0.043500,0.022000,103.608398,67.886326,14.0,171.494725
3419,p,p,0.004020,0.007900,0.019200,131.249756,31.120020,12.0,162.369776
3420,p,p,0.004020,0.071150,0.021500,44.353516,96.670020,12.0,141.023536
3421,p,p,0.004020,0.005600,0.021500,88.162598,31.120020,19.0,119.282618
3422,d,dp,0.002465,0.008950,0.022000,114.609863,33.414527,21.0,148.024391
3423,d,d,0.002386,0.087450,0.021500,134.221436,111.336326,17.0,245.557762
3424,d,dd,0.002426,0.115750,0.020000,165.801758,138.175904,19.0,303.977661
3425,s,sdd,0.018511,0.090600,0.020000,27.040527,129.110933,48.0,156.151461
3426,s,s,0.023128,0.004900,0.022000,44.078857,50.028351,63.0,94.107208
3427,d,dsd,0.002613,0.025350,0.022000,62.123047,49.962824,15.0,112.085871
3428,s,sdsd,0.018197,0.065350,0.021500,99.175049,105.047164,39.0,204.222213
3429,d,d,0.002386,0.004800,0.021500,117.438721,28.686326,12.0,146.125047
3430,s,sd,0.018668,0.004400,0.020000,16.520020,43.067773,38.0,59.587792
3431,p,pss,0.004434,0.085750,0.022000,70.102295,112.184040,18.0,182.286335
3432,d,d,0.002386,0.004650,0.021500,100.450439,28.536326,4.0,128.986766
3433,p,pdps,0.004022,0.087600,0.021500,160.400879,113.121770,7.0,273.522649
3434,s,spd,0.018317,0.100350,0.020000,196.502197,138.667325,34.0,335.169522
3435,s,s,0.023128,0.007450,0.018500,15.740479,49.078351,22.0,64.818830
3436,d,ds,0.002343,0.096500,0.022000,55.831543,120.842696,24.0,176.674239
3437,p,p,0.004020,0.014000,0.019200,93.805908,37.220020,22.0,131.025928
3438,d,dp,0.002465,0.007850,0.021500,125.469238,31.814527,11.0,157.283766
3439,d,dds,0.002685,0.121800,0.019200,156.609375,143.685303,8.0,300.294678
3440,p,p,0.004020,0.005300,0.018500,28.152100,27.820020,4.0,55.972120
3441,d,d,0.002386,0.004800,0.022000,64.720215,29.186326,8.0,93.906541
3442,d,d,0.002386,0.004850,0.018500,94.916748,25.736326,13.0,120.653074
3443,s,sd,0.018668,0.005650,0.019200,120.044434,43.517773,35.0,163.562206
3444,d,ds,0.002343,0.005500,0.021500,148.604492,29.342696,18.0,177.947188
3445,d,dd,0.002426,0.004850,0.021500,15.156982,28.775904,11.0,43.932886
3446,p,p,0.004020,0.005100,0.018500,49.961182,27.620020,13.0,77.581202
3447,s,s,0.023128,0.011750,0.020000,71.598389,54.878351,38.0,126.476740
3448,d,d,0.002386,0.061800,0.022000,111.731445,86.186326,14.0,197.917771
3449,p,pd,0.004022,0.065600,0.022000,164.919678,91.621770,24.0,256.541448
3450,d,d,0.002386,0.005500,0.022000,13.516113,29.886326,11.0,43.402439
3451,d,dd,0.002426,0.080850,0.021500,34.408447,104.775904,4.0,139.184351
3452,s,s,0.023128,0.003850,0.021500,53.946777,48.478351,58.0,102.425128
3453,p,p,0.004020,0.084450,0.022000,109.521240,110.470020,6.0,219.991260
3454,p,pp,0.004022,0.017450,0.022000,154.040527,43.471770,11.0,197.512297
3455,p,p,0.004020,0.005000,0.022000,36.409424,31.020020,4.0,67.429444
3456,p,p,0.004020,0.020650,0.020000,78.978271,44.670020,23.0,123.648291
3457,p,p,0.004020,0.005100,0.022000,130.770020,31.120020,9.0,161.890040
3458,p,p,0.004020,0.026700,0.022000,178.911133,52.720020,16.0,231.631153
3459,d,dp,0.002465,0.087500,0.018500,213.489502,108.464527,10.0,321.954029
3460,p,pd,0.004022,0.016300,0.022000,42.978027,42.321770,20.0,85.299797
3461,d,dpd,0.002513,0.027050,0.020000,71.504395,49.562688,11.0,121.067083
3462,s,s,0.023128,0.012450,0.022000,87.534912,57.578351,20.0,145.113263
3463,d,ds,0.002343,0.006000,0.019200,119.081543,27.542696,13.0,146.624239
3464,d,d,0.002386,0.007350,0.020000,151.121094,29.736326,6.0,180.857420
3465,d,d,0.002386,0.107950,0.019200,22.791016,129.536326,9.0,152.327342
3466,p,p,0.004020,0.005200,0.019200,61.366211,28.420020,7.0,89.786231
3467,p,pd,0.004022,0.053800,0.019200,112.955566,77.021770,9.0,189.977336
3468,s,s,0.023128,0.071000,0.022000,131.492188,116.128351,19.0,247.620539
3469,p,pp,0.004022,0.024350,0.021500,175.117432,49.871770,5.0,224.989202
3470,s,s,0.023128,0.013900,0.022000,11.009277,59.028351,21.0,70.037628
3471,s,sp,0.018754,0.136450,0.018500,35.608398,173.703690,32.0,209.312089
3472,d,ds,0.002343,0.025350,0.021500,65.905029,49.192696,9.0,115.097725
3473,d,dds,0.002685,0.056700,0.022000,103.280518,81.385303,7.0,184.665821
3474,s,sds,0.018566,0.057100,0.021500,137.306641,97.166086,27.0,234.472727
3475,s,ssds,0.018930,0.110900,0.022000,28.215820,151.830221,56.0,180.046041
3476,s,s,0.023128,0.004600,0.018500,47.815186,46.228351,34.0,94.043537
3477,s,s,0.023128,0.006200,0.021500,70.820557,50.828351,22.0,121.648908
3478,d,d,0.002386,0.005200,0.019200,97.875244,26.786326,10.0,124.661570
3479,d,ddss,0.002785,0.076050,0.021500,126.910400,100.335379,9.0,227.245780
3480,s,s,0.023128,0.122600,0.020000,31.591797,165.728351,36.0,197.320148
3481,d,ds,0.002343,0.039250,0.019200,62.119629,60.792696,22.0,122.912324
3482,s,s,0.023128,0.071700,0.021500,80.907227,116.328351,31.0,197.235578
3483,d,dds,0.002685,0.040200,0.020000,111.432861,62.885303,16.0,174.318164
3484,s,sds,0.018566,0.040350,0.021500,139.494873,80.416086,51.0,219.910959
3485,s,s,0.023128,0.024400,0.022000,13.043945,69.528351,31.0,82.572296
3486,d,d,0.002386,0.043600,0.018500,29.050781,64.486326,6.0,93.537107
3487,d,d,0.002386,0.003500,0.022000,46.577393,27.886326,22.0,74.463719
3488,d,ds,0.002343,0.017750,0.018500,66.104736,38.592696,4.0,104.697432
3489,s,ss,0.018821,0.049250,0.018500,94.045166,86.570769,62.0,180.615935
3490,p,p,0.004020,0.012750,0.019200,29.007080,35.970020,8.0,64.977100
3491,p,p,0.004020,0.107350,0.020000,95.529053,131.370020,9.0,226.899073
3492,d,dp,0.002465,0.039650,0.020000,137.155518,62.114527,21.0,199.270045
3493,p,p,0.004020,0.005900,0.019200,167.670654,29.120020,24.0,196.790674
3494,p,ppp,0.004022,0.100800,0.018500,222.392822,123.321770,23.0,345.714592
3495,p,p,0.004020,0.011800,0.020000,31.827393,35.820020,5.0,67.647413
3496,s,sp,0.018754,0.005400,0.019200,54.351807,43.353690,53.0,97.705497
3497,p,ps,0.004022,0.162000,0.020000,114.934082,186.021770,4.0,300.955852
3498,p,pps,0.004022,0.058550,0.018500,165.427734,81.071770,6.0,246.499504
3499,p,ppp,0.004022,0.027400,0.021500,221.889404,52.921770,16.0,274.811174
3500,d,dpp,0.002515,0.102750,0.019200,22.535400,124.464774,16.0,147.000175
3501,s,sdp,0.018492,0.049650,0.020000,49.781250,88.141971,57.0,137.923221
3502,p,p,0.004020,0.011600,0.021500,86.037109,37.120020,5.0,123.157129
3503,s,sp,0.018754,0.010600,0.022000,114.838135,51.353690,23.0,166.191825
3504,s,sp,0.018754,0.071450,0.021500,135.386719,111.703690,49.0,247.090409
3505,s,ss,0.018821,0.119800,0.019200,27.630859,157.820769,59.0,185.451628
3506,s,s,0.023128,0.014450,0.019200,44.029053,56.778351,46.0,100.807404
3507,p,ps,0.004022,0.056800,0.019200,96.218506,80.021770,17.0,176.240276
3508,d,d,0.002386,0.007150,0.018500,120.749023,28.036326,9.0,148.785350
3509,d,dd,0.002426,0.003700,0.019200,143.789795,25.325904,13.0,169.115699
3510,s,s,0.023128,0.007250,0.020000,17.606934,50.378351,19.0,67.985285
3511,p,ps,0.004022,0.083150,0.020000,64.531250,107.171770,11.0,171.703020
3512,p,pps,0.004022,0.100800,0.020000,115.827881,124.821770,13.0,240.649651
3513,s,spps,0.018353,0.121450,0.022000,135.671387,161.802865,23.0,297.474252
3514,p,psps,0.004434,0.136450,0.021500,184.405273,162.384040,10.0,346.789313
3515,d,dpsp,0.002620,0.033400,0.020000,19.536621,56.019798,21.0,75.556419
3516,d,d,0.002386,0.066500,0.021500,33.375000,90.386326,19.0,123.761326
3517,p,pdps,0.004022,0.029100,0.021500,75.443604,54.621770,20.0,130.065374
3518,p,ppp,0.004022,0.118100,0.020000,122.594238,142.121770,17.0,264.716008
3519,p,p,0.004020,0.007750,0.021500,152.627686,33.270020,5.0,185.897706
3520,s,s,0.023128,0.004550,0.020000,10.646240,47.678351,53.0,58.324591
3521,s,s,0.023128,0.006650,0.019200,26.169189,48.978351,48.0,75.147540
3522,d,ds,0.002343,0.006750,0.019200,41.681152,28.292696,12.0,69.973848
3523,p,p,0.004020,0.009850,0.018500,82.456543,32.370020,15.0,114.826563
3524,s,spd,0.018317,0.018250,0.021500,119.487305,58.067325,60.0,177.554630
3525,s,s,0.023128,0.084850,0.020000,30.681152,127.978351,26.0,158.659503
3526,s,ss,0.018821,0.030700,0.018500,63.062744,68.020769,38.0,131.083513
3527,s,s,0.023128,0.003800,0.021500,79.072998,48.428351,63.0,127.501349
3528,d,d,0.002386,0.043250,0.020000,100.395508,65.636326,22.0,166.031834
3529,d,ds,0.002343,0.003650,0.020000,116.110596,25.992696,7.0,142.103291
3530,d,ds,0.002343,0.024950,0.021500,27.544678,48.792696,4.0,76.337373
3531,p,ps,0.004022,0.027450,0.018500,64.620361,49.971770,18.0,114.592131
3532,s,s,0.023128,0.005700,0.022000,99.691650,50.828351,27.0,150.520001
3533,p,psp,0.004022,0.081850,0.018500,141.108643,104.371770,21.0,245.480413
3534,p,p,0.004020,0.020400,0.020000,173.085693,44.420020,6.0,217.505713
3535,d,d,0.002386,0.004150,0.020000,14.213135,26.536326,22.0,40.749461
3536,s,s,0.023128,0.005850,0.021500,46.892822,50.478351,26.0,97.371173
3537,s,ss,0.018821,0.006300,0.020000,80.924805,45.120769,60.0,126.045574
3538,d,dd,0.002426,0.068150,0.019200,101.443115,89.775904,18.0,191.219019
3539,p,p,0.004020,0.013550,0.022000,133.478027,39.570020,10.0,173.048047
3540,s,s,0.023128,0.005650,0.019200,15.734375,47.978351,24.0,63.712726
3541,s,s,0.023128,0.015250,0.022000,51.256592,60.378351,44.0,111.634943
3542,d,ds,0.002343,0.042550,0.018500,82.360352,63.392696,22.0,145.753047
3543,s,ss,0.018821,0.079450,0.019200,102.779541,117.470769,53.0,220.250310
3544,d,ds,0.002343,0.006200,0.020000,129.430664,28.542696,21.0,157.973360
3545,d,d,0.002386,0.004700,0.020000,27.032959,27.086326,20.0,54.119285
3546,s,s,0.023128,0.005050,0.019200,67.471924,47.378351,23.0,114.850275
3547,s,ssd,0.018735,0.020200,0.020000,90.005859,58.934503,63.0,148.940362
3548,s,sss,0.019288,0.138300,0.020000,124.048584,177.588093,16.0,301.636677
3549,p,pss,0.004434,0.100350,0.020000,165.528564,124.784040,5.0,290.312604
3550,p,p,0.004020,0.065900,0.022000,28.540527,91.920020,16.0,120.460547
3551,p,pps,0.004022,0.100800,0.019200,77.120605,124.021770,23.0,201.142375
3552,p,pps,0.004022,0.091750,0.020000,128.392822,115.771770,11.0,244.164592
3553,s,s,0.023128,0.007300,0.018500,148.112549,48.928351,18.0,197.040900
3554,s,spp,0.018537,0.097750,0.020000,187.347656,136.287181,30.0,323.634837
3555,p,p,0.004020,0.098150,0.021500,46.208984,123.670020,14.0,169.879004
3556,d,dp,0.002465,0.103650,0.021500,81.731689,127.614527,11.0,209.346217
3557,d,d,0.002386,0.012000,0.022000,95.790771,36.386326,21.0,132.177098
3558,s,sd,0.018668,0.008150,0.018500,119.407959,45.317773,27.0,164.725732
3559,s,ss,0.018821,0.005650,0.020000,154.992676,44.470769,17.0,199.463445
3560,p,p,0.004020,0.006600,0.022000,34.610596,32.620020,7.0,67.230616
3561,p,pd,0.004022,0.023000,0.019200,92.406006,46.221770,16.0,138.627776
3562,s,sp,0.018754,0.057800,0.019200,109.928223,95.753690,35.0,205.681913
3563,s,s,0.023128,0.014200,0.019200,127.464600,56.528351,39.0,183.992951
3564,d,d,0.002386,0.004650,0.020000,146.977051,27.036326,16.0,174.013377
3565,d,ds,0.002343,0.084900,0.019200,13.011475,106.442696,8.0,119.454170
3566,s,s,0.023128,0.005200,0.022000,32.949463,50.328351,41.0,83.277814
3567,p,ps,0.004022,0.007550,0.022000,70.039795,33.571770,12.0,103.611565
3568,p,pd,0.004022,0.057100,0.022000,122.912598,83.121770,10.0,206.034368
3569,p,p,0.004020,0.028000,0.021500,176.000977,53.520020,4.0,229.520997
3570,p,p,0.004020,0.009550,0.018500,30.607666,32.070020,4.0,62.677686
3571,p,p,0.004020,0.004550,0.020000,72.415283,28.570020,23.0,100.985303
3572,s,s,0.023128,0.012450,0.020000,108.535400,55.578351,33.0,164.113751
3573,d,dsp,0.002685,0.032700,0.021500,137.275146,56.884647,4.0,194.159794
3574,d,ddsp,0.002864,0.099350,0.020000,165.804932,122.213581,13.0,288.018512
3575,d,d,0.002386,0.017450,0.019200,16.211182,39.036326,23.0,55.247508
3576,s,sd,0.018668,0.019750,0.019200,41.055176,57.617773,64.0,98.672949
3577,d,ddp,0.002502,0.033900,0.018500,67.214844,54.901721,20.0,122.116565
3578,p,pdd,0.004026,0.031100,0.019200,106.752197,54.325660,18.0,161.077857
3579,s,s,0.023128,0.004400,0.021500,126.872559,49.028351,53.0,175.900910
3580,d,ds,0.002343,0.005150,0.018500,18.004639,25.992696,24.0,43.997334
3581,d,ds,0.002343,0.070900,0.018500,40.525146,91.742696,10.0,132.267842
3582,d,d,0.002386,0.004550,0.019200,57.043457,26.136326,24.0,83.179783
3583,d,d,0.002386,0.013500,0.018500,85.673828,34.386326,12.0,120.060154
3584,d,dd,0.002426,0.006050,0.018500,118.945557,26.975904,4.0,145.921460
3585,d,d,0.002386,0.008250,0.018500,16.010010,29.136326,13.0,45.146336
3586,d,d,0.002386,0.005150,0.022000,35.302979,29.536326,11.0,64.839305
3587,p,pdd,0.004026,0.030300,0.020000,92.953369,54.325660,5.0,147.279029
3588,s,spdd,0.018011,0.093950,0.022000,124.038086,133.961157,29.0,257.999243
3589,d,d,0.002386,0.004900,0.019200,141.567871,26.486326,11.0,168.054197
3590,p,pds,0.004022,0.080250,0.020000,27.022949,104.271770,10.0,131.294719
3591,s,s,0.023128,0.009600,0.018500,51.690918,51.228351,48.0,102.919269
3592,s,sps,0.018360,0.027700,0.022000,84.802246,68.060251,32.0,152.862497
3593,s,ssp,0.018787,0.106800,0.020000,115.329102,145.587195,58.0,260.916297
3594,s,sss,0.019288,0.065150,0.019200,150.248535,103.638093,21.0,253.886628
3595,s,sss,0.019288,0.027700,0.019200,32.058838,66.188093,30.0,98.246931
3596,d,d,0.002386,0.005250,0.021500,53.582275,29.136326,15.0,82.718602
3597,p,p,0.004020,0.105150,0.018500,111.388672,127.670020,21.0,239.058692
3598,p,p,0.004020,0.010400,0.021500,155.430420,35.920020,20.0,191.350440
3599,p,p,0.004020,0.008450,0.018500,204.158691,30.970020,8.0,235.128711
3600,p,p,0.004020,0.064950,0.018500,40.054199,87.470020,12.0,127.524219
3601,d,d,0.002386,0.011100,0.018500,63.095459,31.986326,12.0,95.081785
3602,d,dd,0.002426,0.075100,0.021500,81.630127,99.025904,6.0,180.656031
3603,s,sdp,0.018492,0.027500,0.021500,116.908936,67.491971,57.0,184.400906
3604,d,dsd,0.002613,0.115350,0.019200,144.630127,137.162824,18.0,281.792951
3605,p,pdsd,0.004026,0.097050,0.022000,34.069092,123.075660,7.0,157.144752
3606,d,dpd,0.002513,0.030700,0.019200,67.124512,52.412688,14.0,119.537200
3607,p,p,0.004020,0.005500,0.018500,94.253662,28.020020,18.0,122.273682
3608,s,spp,0.018537,0.069600,0.019200,135.303223,107.337181,37.0,242.640403
3609,p,p,0.004020,0.004800,0.021500,174.262207,30.320020,14.0,204.582227
3610,p,p,0.004020,0.005500,0.022000,26.090820,31.520020,24.0,57.610840
3611,s,sp,0.018754,0.102750,0.020000,80.008057,141.503690,20.0,221.511747
3612,p,p,0.004020,0.004600,0.020000,114.602783,28.620020,7.0,143.222803
3613,p,p,0.004020,0.006500,0.018500,171.466064,29.020020,20.0,200.486084
3614,s,sps,0.018360,0.059550,0.022000,211.931885,99.910251,30.0,311.842136
3615,d,d,0.002386,0.089700,0.022000,28.155029,114.086326,16.0,142.241355
3616,p,pd,0.004022,0.023250,0.019200,80.188477,46.471770,5.0,126.660247
3617,d,dpd,0.002513,0.076250,0.022000,115.516602,100.762688,6.0,216.279290
3618,d,d,0.002386,0.012200,0.019200,132.041748,33.786326,13.0,165.828074
3619,p,pd,0.004022,0.062100,0.022000,184.145996,88.121770,11.0,272.267766
3620,p,p,0.004020,0.006450,0.022000,36.050537,32.470020,12.0,68.520557
3621,d,dp,0.002465,0.032200,0.019200,86.352295,53.864527,12.0,140.216822
3622,s,s,0.023128,0.004150,0.021500,105.975342,48.778351,43.0,154.753693
3623,p,p,0.004020,0.053700,0.018500,161.895752,76.220020,11.0,238.115772
3624,s,sp,0.018754,0.052250,0.022000,202.547363,93.003690,25.0,295.551054
3625,s,ssp,0.018787,0.119700,0.022000,30.073242,160.487195,39.0,190.560437
3626,s,sss,0.019288,0.153000,0.020000,61.609619,192.288093,52.0,253.897712
3627,p,pss,0.004434,0.109500,0.022000,112.783447,135.934040,8.0,248.717487
3628,s,s,0.023128,0.004350,0.021500,134.338867,48.978351,41.0,183.317218
3629,d,dpss,0.002761,0.084350,0.021500,166.092285,108.610643,9.0,274.702928
3630,s,s,0.023128,0.009200,0.019200,16.037598,51.528351,51.0,67.565949
3631,d,d,0.002386,0.059500,0.019200,45.822021,81.086326,14.0,126.908348
3632,p,p,0.004020,0.004100,0.018500,78.443115,26.620020,9.0,105.063135
3633,d,dp,0.002465,0.024100,0.019200,105.010498,45.764527,24.0,150.775026
3634,d,d,0.002386,0.053100,0.019200,135.268555,74.686326,18.0,209.954881
3635,s,sd,0.018668,0.097550,0.022000,25.531006,138.217773,27.0,163.748779
3636,s,s,0.023128,0.017000,0.019200,41.167236,59.328351,43.0,100.495587
3637,p,pss,0.004434,0.086450,0.021500,90.583496,112.384040,12.0,202.967536
3638,s,s,0.023128,0.005600,0.020000,109.604248,48.728351,48.0,158.332599
3639,s,sspss,0.018414,0.034550,0.018500,145.975586,71.463771,42.0,217.439357
3640,d,d,0.002386,0.009900,0.022000,18.010254,34.286326,6.0,52.296580
3641,d,dsp,0.002685,0.034450,0.018500,52.706543,55.634647,14.0,108.341190
3642,d,dds,0.002685,0.057550,0.018500,87.956299,78.735303,13.0,166.691602
3643,s,s,0.023128,0.023550,0.018500,106.375000,65.178351,56.0,171.553351
3644,d,d,0.002386,0.005100,0.019200,131.390625,26.686326,7.0,158.076951
3645,s,s,0.023128,0.093800,0.022000,26.306152,138.928351,64.0,165.234503
3646,p,ps,0.004022,0.041650,0.022000,69.838623,67.671770,22.0,137.510393
3647,d,dps,0.002445,0.090250,0.021500,107.892578,114.195037,6.0,222.087615
3648,d,d,0.002386,0.005600,0.019200,128.935303,27.186326,21.0,156.121629
3649,s,sd,0.018668,0.004400,0.019200,151.686523,42.267773,49.0,193.954296
3650,s,ss,0.018821,0.071550,0.022000,13.509766,112.370769,48.0,125.880535
3651,d,dsd,0.002613,0.076550,0.018500,47.184326,97.662824,9.0,144.847150
3652,p,p,0.004020,0.004150,0.019200,77.961670,27.370020,14.0,105.331690
3653,d,dp,0.002465,0.053800,0.019200,105.488037,75.464527,17.0,180.952565
3654,s,s,0.023128,0.009150,0.022000,126.509033,54.278351,45.0,180.787384
3655,d,dsd,0.002613,0.038050,0.018500,24.527832,59.162824,21.0,83.690656
3656,s,sds,0.018566,0.104000,0.019200,54.849121,141.766086,35.0,196.615207
3657,s,sss,0.019288,0.027050,0.021500,85.405518,67.838093,50.0,153.243611
3658,d,ds,0.002343,0.024400,0.021500,104.416016,48.242696,24.0,152.658711
3659,p,p,0.004020,0.005100,0.022000,147.306885,31.120020,7.0,178.426905
3660,s,s,0.023128,0.091750,0.021500,26.077148,136.378351,47.0,162.455499
3661,p,ps,0.004022,0.049350,0.022000,74.678223,75.371770,17.0,150.049993
3662,d,d,0.002386,0.004950,0.022000,99.493408,29.336326,18.0,128.829734
3663,d,dd,0.002426,0.007900,0.022000,123.678223,32.325904,21.0,156.004126
3664,d,dd,0.002426,0.005850,0.018500,148.876953,26.775904,6.0,175.652857
3665,s,s,0.023128,0.081800,0.020000,31.036865,124.928351,27.0,155.965216
3666,s,sd,0.018668,0.053500,0.021500,49.050049,93.667773,34.0,142.717822
3667,s,ss,0.018821,0.110900,0.019200,83.626953,148.920769,53.0,232.547722
3668,s,s,0.023128,0.007900,0.018500,103.663086,49.528351,41.0,153.191437
3669,d,dsss,0.003039,0.065600,0.020000,136.621582,88.638699,8.0,225.260281
3670,p,pdss,0.004434,0.038050,0.020000,49.078613,62.484040,6.0,111.562653
3671,d,dpdss,0.002287,0.049900,0.020000,70.590820,72.186548,24.0,142.777368
3672,d,dp,0.002465,0.140100,0.018500,105.129883,161.064527,17.0,266.194410
3673,d,d,0.002386,0.004300,0.022000,120.166748,28.686326,22.0,148.853074
3674,p,pd,0.004022,0.098200,0.019200,178.336914,121.421770,24.0,299.758684
3675,p,p,0.004020,0.083850,0.018500,41.195312,106.370020,23.0,147.565333
3676,d,d,0.002386,0.005000,0.018500,61.239990,25.886326,14.0,87.126316
3677,p,p,0.004020,0.069000,0.022000,96.769775,95.020020,16.0,191.789795
3678,p,pp,0.004022,0.102900,0.020000,147.694824,126.921770,13.0,274.616594
3679,s,spp,0.018537,0.059500,0.020000,178.728516,98.037181,54.0,276.765696
3680,s,sspp,0.017993,0.067900,0.018500,29.704102,104.393200,62.0,134.097301
3681,p,p,0.004020,0.004550,0.022000,67.431396,30.570020,14.0,98.001416
3682,p,p,0.004020,0.009100,0.022000,134.094727,35.120020,6.0,169.214747
3683,d,dp,0.002465,0.067950,0.021500,180.856934,91.914527,10.0,272.771461
3684,p,p,0.004020,0.005150,0.019200,213.950684,28.370020,24.0,242.320704
3685,d,dp,0.002465,0.085950,0.021500,13.033691,109.914527,16.0,122.948219
3686,s,sd,0.018668,0.093950,0.021500,38.074463,134.117773,19.0,172.192236
