episode,step,reward
71,5,0.481921
71,6,0.448529
71,7,0.458128
71,8,0.485116
71,9,0.467711
71,10,0.504123
71,11,0.533391
71,12,0.520223
71,13,0.508252
71,14,0.471098
71,15,0.462393
72,1,0.456480
72,2,0.513402
72,3,0.470342
72,4,0.500704
72,5,0.333443
72,6,0.502279
72,7,0.516764
72,8,0.508799
72,9,0.457740
72,10,0.426354
72,11,0.480060
72,12,0.456857
72,13,0.482783
72,14,0.501054
72,15,0.501506
73,1,0.467425
73,2,0.473956
73,3,0.538357
73,4,0.533704
73,5,0.540846
73,6,0.535734
73,7,0.496160
73,8,0.471671
73,9,0.423462
73,10,0.501134
73,11,0.461273
73,12,0.518306
73,13,0.468327
73,14,0.534767
73,15,0.540358
74,1,0.495545
74,2,0.520477
74,3,0.484272
74,4,0.554919
74,5,0.500261
74,6,0.511180
74,7,0.448817
74,8,0.512790
74,9,0.513402
74,10,0.513634
74,11,0.552379
74,12,0.575087
74,13,0.501971
74,14,0.482488
74,15,0.540239
75,1,0.515290
75,2,0.500261
75,3,0.519867
75,4,0.539334
75,5,0.496676
75,6,0.554919
75,7,0.513452
75,8,0.498435
75,9,0.374935
75,10,0.452848
75,11,0.428551
75,12,0.413572
75,13,0.461451
75,14,0.478318
75,15,0.523217
76,1,0.492131
76,2,0.464594
76,3,0.512273
76,4,0.000000
76,5,0.511288
76,6,0.440235
76,7,0.478691
76,8,0.446165
76,9,0.479316
76,10,0.434589
76,11,0.405085
76,12,0.493542
76,13,0.496160
76,14,0.457456
76,15,0.540239
77,1,0.479353
77,2,0.459058
77,3,0.493468
77,4,0.504352
77,5,0.498385
77,6,0.547224
77,7,0.000000
77,8,0.480146
77,9,0.547988
77,10,0.498435
77,11,0.523449
77,12,0.493297
77,13,0.495194
77,14,0.464032
77,15,0.502906
78,1,0.508753
78,2,0.445859
78,3,0.351029
78,4,0.467369
78,5,0.468989
78,6,0.454125
78,7,0.498822
78,8,0.470761
78,9,0.494576
78,10,0.468910
78,11,0.521932
78,12,0.498975
78,13,0.508651
78,14,0.555555
78,15,0.468827
79,1,0.443065
79,2,0.541953
79,3,0.458856
79,4,0.475619
79,5,0.488825
79,6,0.468877
79,7,0.496676
79,8,0.249217
79,9,0.520594
79,10,0.496195
79,11,0.465088
79,12,0.454768
79,13,0.501403
79,14,0.494965
79,15,0.490167
80,1,0.463993
80,2,0.464246
80,3,0.497287
80,4,0.440037
80,5,0.489970
80,6,0.453424
80,7,0.512833
80,8,0.500090
80,9,0.514134
80,10,0.498901
80,11,0.495156
80,12,0.549036
80,13,0.467158
80,14,0.498081
80,15,0.553205
81,1,0.510413
81,2,0.431515
81,3,0.460779
81,4,0.497430
81,5,0.463013
81,6,0.522232
81,7,0.488298
81,8,0.545566
81,9,0.485489
81,10,0.532282
81,11,0.474706
81,12,0.463343
81,13,0.467445
81,14,0.455326
81,15,0.547988
82,1,0.495783
82,2,0.442102
82,3,0.455247
82,4,0.499727
82,5,0.498081
82,6,0.481395
82,7,0.494983
82,8,0.502170
82,9,0.544432
82,10,0.449317
82,11,0.473400
82,12,0.501266
82,13,0.493297
82,14,0.475213
82,15,0.551505
83,1,0.504507
83,2,0.497013
83,3,0.457129
83,4,0.434589
83,5,0.462027
83,6,0.441340
83,7,0.459465
83,8,0.473753
83,9,0.458510
83,10,0.502366
83,11,0.493683
83,12,0.484747
83,13,0.465326
83,14,0.465731
83,15,0.423296
84,1,0.495545
84,2,0.473956
84,3,0.501399
84,4,0.498901
84,5,0.241763
