episode,step,reward
81,15,0.466798
82,1,0.493637
82,2,0.464451
82,3,0.467425
82,4,0.456857
82,5,0.362020
82,6,0.452333
82,7,0.511180
82,8,0.435590
82,9,0.480626
82,10,0.508409
82,11,0.442306
82,12,0.455623
82,13,0.499364
82,14,0.535135
82,15,0.533703
83,1,0.532282
83,2,0.498291
83,3,0.426354
83,4,0.574110
83,5,0.464451
83,6,0.000000
83,7,0.495545
83,8,0.505720
83,9,0.562031
83,10,0.455022
83,11,0.468367
83,12,0.547988
83,13,0.524980
83,14,0.531830
83,15,0.486746
84,1,0.529795
84,2,0.522257
84,3,0.543716
84,4,0.521189
84,5,0.535135
84,6,0.492297
84,7,0.336338
84,8,0.482253
84,9,0.501799
84,10,0.506173
84,11,0.520526
84,12,0.533129
84,13,0.445859
84,14,0.311617
84,15,0.450635
85,1,0.435400
85,2,0.493545
85,3,0.493589
85,4,0.552379
85,5,0.467940
85,6,0.477620
85,7,0.547988
85,8,0.217795
85,9,0.456534
85,10,0.481180
85,11,0.475092
85,12,0.574110
85,13,0.498244
85,14,0.539444
85,15,0.575953
86,1,0.531838
86,2,0.465778
86,3,0.451927
86,4,0.574110
86,5,0.467471
86,6,0.521767
86,7,0.493637
86,8,0.482925
86,9,0.370418
86,10,0.506369
86,11,0.471671
86,12,0.432130
86,13,0.475784
86,14,0.532462
86,15,0.552609
87,1,0.465965
87,2,0.486255
87,3,0.523448
87,4,0.473438
87,5,0.446467
87,6,0.480236
87,7,0.498123
87,8,0.543181
87,9,0.466487
87,10,0.279891
87,11,0.482984
87,12,0.464197
87,13,0.465457
87,14,0.305162
87,15,0.504631
88,1,0.503017
88,2,0.542199
88,3,0.535135
88,4,0.495444
88,5,0.521612
88,6,0.461051
88,7,0.481023
88,8,0.446467
88,9,0.459756
88,10,0.359523
88,11,0.482974
88,12,0.530376
88,13,0.525956
88,14,0.550413
88,15,0.516007
89,1,0.507078
89,2,0.451235
89,3,0.495524
89,4,0.477202
89,5,0.457720
89,6,0.457238
89,7,0.515997
89,8,0.524167
89,9,0.496656
89,10,0.500983
89,11,0.574110
89,12,0.461144
89,13,0.455585
89,14,0.503853
89,15,0.515668
90,1,0.445474
90,2,0.533913
90,3,0.522955
90,4,0.509453
90,5,0.469123
90,6,0.524980
90,7,0.290060
90,8,0.467030
90,9,0.515591
90,10,0.314447
90,11,0.485885
90,12,0.454104
90,13,0.498659
90,14,0.532320
90,15,0.474964
91,1,0.491869
91,2,0.505529
91,3,0.469168
91,4,0.501243
91,5,0.547988
91,6,0.488479
91,7,0.434589
91,8,0.460637
91,9,0.468327
91,10,0.550086
91,11,0.430471
91,12,0.492131
91,13,0.457081
91,14,0.456989
91,15,0.457178
92,1,0.478968
92,2,0.499156
92,3,0.533443
92,4,0.344983
92,5,0.464246
92,6,0.504352
92,7,0.505581
92,8,0.469856
92,9,0.471671
92,10,0.462961
92,11,0.393469
92,12,0.473996
92,13,0.457512
92,14,0.488863
92,15,0.574110
93,1,0.488479
93,2,0.464451
93,3,0.524755
93,4,0.457974
93,5,0.477264
93,6,0.493466
93,7,0.516042
93,8,0.505333
93,9,0.495674
93,10,0.547988
93,11,0.380913
93,12,0.542292
93,13,0.542986
93,14,0.534687
93,15,0.542232
94,1,0.533963
94,2,0.519276
94,3,0.456752
94,4,0.533558
94,5,0.373873
94,6,0.497859
94,7,0.489525
94,8,0.543665
94,9,0.508441
94,10,0.544118
94,11,0.497695
94,12,0.566955
94,13,0.508753
94,14,0.515668
94,15,0.457129
95,1,0.523905
95,2,0.452282
95,3,0.495783
95,4,0.342810
95,5,0.442770
95,6,0.480809
95,7,0.554882
95,8,0.434589
95,9,0.524661
95,10,0.464335
95,11,0.447546
95,12,0.474496
95,13,0.506117
95,14,0.579701
95,15,0.438214
96,1,0.411744
96,2,0.494168
96,3,0.574110
96,4,0.521122
96,5,0.496099
96,6,0.492980
96,7,0.474180
96,8,0.576905
96,9,0.514785
96,10,0.536737
96,11,0.470584
96,12,0.522955
96,13,0.540988
96,14,0.526170
96,15,0.342141
97,1,0.467138
97,2,0.446879
97,3,0.482669
97,4,0.479001
97,5,0.497804
97,6,0.520783
97,7,0.434589
97,8,0.484233
97,9,0.478695
97,10,0.547988
97,11,0.497469
97,12,0.518166
97,13,0.582009
97,14,0.479992
97,15,0.547988
98,1,0.467419
98,2,0.456857
98,3,0.513927
98,4,0.545566
98,5,0.574110
98,6,0.574110
98,7,0.466824
98,8,0.476831
98,9,0.479715
98,10,0.469120
98,11,0.459244
98,12,0.369768
98,13,0.467132
98,14,0.506674
98,15,0.475572
99,1,0.467425
99,2,0.441067
99,3,0.498768
99,4,0.441442
99,5,0.531598
99,6,0.574110
99,7,0.535723
99,8,0.474851
99,9,0.516060
99,10,0.502750
99,11,0.574110
99,12,0.512959
99,13,0.452709
99,14,0.454817
99,15,0.505655
100,1,0.518965
100,2,0.468890
100,3,0.476909
100,4,0.520813
100,5,0.524979
100,6,0.474791
100,7,0.538987
100,8,0.531300
100,9,0.510381
100,10,0.441741
100,11,0.480650
100,12,0.474943
100,13,0.441839
100,14,0.446928
100,15,0.462623
101,1,0.405085
101,2,0.411744
101,3,0.478468
101,4,0.483108
101,5,0.515668
101,6,0.534946
101,7,0.490699
101,8,0.326236
101,9,0.483802
101,10,0.498901
101,11,0.534468
101,12,0.552190
101,13,0.553495
101,14,0.457620
101,15,0.453644
102,1,0.515102
102,2,0.458415
102,3,0.514107
102,4,0.499515
102,5,0.478695
102,6,0.497922
102,7,0.468510
102,8,0.523832
102,9,0.533129
102,10,0.495444
102,11,0.522940
102,12,0.535952
102,13,0.498284
102,14,0.523149
102,15,0.531005
103,1,0.458896
103,2,0.459244
103,3,0.472494
103,4,0.456919
103,5,0.517321
103,6,0.486128
