episode,step,reward
60,10,0.476884
60,11,0.491357
60,12,0.527474
60,13,0.505886
60,14,0.475048
60,15,0.579136
61,1,0.467794
61,2,0.493604
61,3,0.506980
61,4,0.497309
61,5,0.541280
61,6,0.523962
61,7,0.324549
61,8,0.467158
61,9,0.496753
61,10,0.499833
61,11,0.518987
61,12,0.533514
61,13,0.564999
61,14,0.521971
61,15,0.560915
62,1,0.520768
62,2,0.446782
62,3,0.547988
62,4,0.476219
62,5,0.463125
62,6,0.450853
62,7,0.504378
62,8,0.535952
62,9,0.505465
62,10,0.371688
62,11,0.506369
62,12,0.534939
62,13,0.483348
62,14,0.547988
62,15,0.397650
63,1,0.547988
63,2,0.582009
63,3,0.545566
63,4,0.547988
63,5,0.523915
63,6,0.553196
63,7,0.441741
63,8,0.512167
63,9,0.496331
63,10,0.521884
63,11,0.487405
63,12,0.557856
63,13,0.574110
63,14,0.426354
63,15,0.462172
64,1,0.497013
64,2,0.478406
64,3,0.496406
64,4,0.522701
64,5,0.564999
64,6,0.549686
64,7,0.534060
64,8,0.574110
64,9,0.452883
64,10,0.480839
64,11,0.514107
64,12,0.461244
64,13,0.467425
64,14,0.475409
64,15,0.542640
65,1,0.531624
65,2,0.486625
65,3,0.467425
65,4,0.431543
65,5,0.522919
65,6,0.533467
65,7,0.457620
65,8,0.457960
65,9,0.469224
65,10,0.493866
65,11,0.525622
65,12,0.454336
65,13,0.411744
65,14,0.457129
65,15,0.514309
66,1,0.338426
66,2,0.411744
66,3,0.503732
66,4,0.514306
66,5,0.454336
66,6,0.431107
66,7,0.457061
66,8,0.458305
66,9,0.437459
66,10,0.497870
66,11,0.530367
66,12,0.517313
66,13,0.442633
66,14,0.536499
66,15,0.524695
67,1,0.493825
67,2,0.575218
67,3,0.521680
67,4,0.535734
67,5,0.542399
67,6,0.547988
67,7,0.491204
67,8,0.574110
67,9,0.490223
67,10,0.493297
67,11,0.434589
67,12,0.506369
67,13,0.503295
67,14,0.479597
67,15,0.471292
68,1,0.457660
68,2,0.481395
68,3,0.482419
68,4,0.499267
68,5,0.535561
68,6,0.524886
68,7,0.452414
68,8,0.435590
68,9,0.311617
68,10,0.502964
68,11,0.496164
68,12,0.466590
68,13,0.493006
68,14,0.517027
68,15,0.502064
69,1,0.582009
69,2,0.490742
69,3,0.217294
69,4,0.507810
69,5,0.473878
69,6,0.574110
69,7,0.524886
69,8,0.510455
69,9,0.435590
69,10,0.540239
69,11,0.469194
69,12,0.498445
69,13,0.514460
69,14,0.535952
69,15,0.469856
70,1,0.446899
70,2,0.533704
70,3,0.520512
70,4,0.537648
70,5,0.547242
70,6,0.490456
70,7,0.535561
70,8,0.453237
70,9,0.411744
70,10,0.470750
70,11,0.522927
70,12,0.553221
70,13,0.463308
70,14,0.574110
70,15,0.524886
71,1,0.507531
71,2,0.434589
71,3,0.464166
71,4,0.541212
71,5,0.523217
71,6,0.516473
71,7,0.523915
71,8,0.504352
71,9,0.464451
71,10,0.574110
71,11,0.521321
71,12,0.535135
71,13,0.540988
71,14,0.566955
71,15,0.498445
72,1,0.574110
72,2,0.496995
72,3,0.474791
72,4,0.470547
72,5,0.504977
72,6,0.539040
72,7,0.547988
72,8,0.523275
72,9,0.490395
72,10,0.532275
72,11,0.434589
72,12,0.405085
72,13,0.540239
72,14,0.443065
72,15,0.579136
73,1,0.529648
73,2,0.457147
73,3,0.498464
73,4,0.442096
73,5,0.547988
73,6,0.513599
73,7,0.342860
73,8,0.511077
73,9,0.480236
73,10,0.502791
73,11,0.493637
73,12,0.548758
73,13,0.520821
73,14,0.520001
73,15,0.536082
74,1,0.521556
74,2,0.438714
74,3,0.330131
74,4,0.506369
74,5,0.521767
74,6,0.471671
74,7,0.432130
74,8,0.487307
74,9,0.574110
74,10,0.397650
74,11,0.534377
74,12,0.518965
74,13,0.457620
74,14,0.480682
74,15,0.517155
75,1,0.502655
75,2,0.546623
75,3,0.469070
75,4,0.547988
75,5,0.547988
75,6,0.494569
75,7,0.472171
75,8,0.359370
75,9,0.478191
75,10,0.504719
75,11,0.546930
75,12,0.451022
75,13,0.547988
75,14,0.480839
75,15,0.492632
76,1,0.505968
76,2,0.552609
76,3,0.498659
76,4,0.496099
76,5,0.241106
76,6,0.242328
76,7,0.574110
76,8,0.340301
76,9,0.411744
76,10,0.523915
76,11,0.514470
76,12,0.464707
76,13,0.506369
76,14,0.529404
76,15,0.466099
77,1,0.547988
77,2,0.514648
77,3,0.529404
77,4,0.474816
77,5,0.535952
77,6,0.539533
77,7,0.492320
77,8,0.493637
77,9,0.457523
77,10,0.250131
77,11,0.515668
77,12,0.461194
77,13,0.499833
77,14,0.430471
77,15,0.497013
78,1,0.489315
78,2,0.497694
78,3,0.498258
78,4,0.512048
78,5,0.548126
78,6,0.476323
78,7,0.536499
78,8,0.449943
78,9,0.506369
78,10,0.533703
78,11,0.489005
78,12,0.456752
78,13,0.434589
78,14,0.492746
78,15,0.574110
79,1,0.533703
79,2,0.467425
79,3,0.434589
79,4,0.452355
79,5,0.426345
79,6,0.472792
79,7,0.452551
79,8,0.353563
79,9,0.518551
79,10,0.467136
79,11,0.492784
79,12,0.434589
79,13,0.549676
79,14,0.531294
79,15,0.530577
80,1,0.535252
80,2,0.502064
80,3,0.473996
80,4,0.526433
80,5,0.547988
80,6,0.534184
80,7,0.512959
80,8,0.462633
80,9,0.462327
80,10,0.504660
80,11,0.311808
80,12,0.500790
80,13,0.213177
80,14,0.479897
80,15,0.446165
81,1,0.449801
81,2,0.467999
81,3,0.504584
81,4,0.504881
81,5,0.473998
81,6,0.446169
81,7,0.453878
81,8,0.434589
81,9,0.521767
81,10,0.476908
81,11,0.368684
81,12,0.415796
81,13,0.451013
81,14,0.467302
81,15,0.431543
82,1,0.523175
82,2,0.483527
82,3,0.542520
82,4,0.522955
82,5,0.434589
82,6,0.488479
82,7,0.445859
82,8,0.487228
82,9,0.435590
82,10,0.473566
82,11,0.501927
82,12,0.434589
82,13,0.479866
82,14,0.509730
82,15,0.574110
83,1,0.456565
83,2,0.461619
83,3,0.467425
83,4,0.497287
83,5,0.574110
83,6,0.533703
83,7,0.438229
83,8,0.579701
83,9,0.547988
83,10,0.524815
83,11,0.457620
83,12,0.448564
83,13,0.499764
83,14,0.464246
83,15,0.434589
84,1,0.411744
84,2,0.456316
84,3,0.396328
84,4,0.451843
84,5,0.527284
84,6,0.554567
84,7,0.480839
84,8,0.240325
84,9,0.456480
84,10,0.454610
84,11,0.435590
84,12,0.367460
84,13,0.456857
84,14,0.532282
84,15,0.498975
85,1,0.546364
85,2,0.574110
85,3,0.467553
85,4,0.489181
85,5,0.544695
85,6,0.495545
85,7,0.460183
85,8,0.477135
85,9,0.405085
85,10,0.501266
85,11,0.514781
85,12,0.513402
85,13,0.540988
85,14,0.535366
85,15,0.547005
86,1,0.458896
86,2,0.500933
86,3,0.456857
86,4,0.547988
86,5,0.552609
86,6,0.498659
86,7,0.524486
86,8,0.217795
86,9,0.434589
86,10,0.498071
86,11,0.472434
86,12,0.488255
86,13,0.522332
86,14,0.470340
86,15,0.411744
87,1,0.422172
87,2,0.499388
87,3,0.434589
87,4,0.537165
87,5,0.494591
87,6,0.434589
87,7,0.411744
87,8,0.473956
87,9,0.434589
87,10,0.330800
87,11,0.494330
87,12,0.000000
87,13,0.468327
87,14,0.480236
87,15,0.472833
88,1,0.405085
88,2,0.405085
88,3,0.464166
88,4,0.547988
88,5,0.458896
88,6,0.498501
88,7,0.509262
88,8,0.519925
88,9,0.375999
88,10,0.473555
88,11,0.574110
88,12,0.434589
88,13,0.576623
88,14,0.533703
88,15,0.549676
89,1,0.461727
89,2,0.450252
89,3,0.440305
89,4,0.393464
89,5,0.479350
89,6,0.574110
89,7,0.507051
89,8,0.380913
89,9,0.560633
89,10,0.514032
89,11,0.585424
89,12,0.468327
89,13,0.528333
89,14,0.530078
89,15,0.483527
90,1,0.358464
90,2,0.503011
90,3,0.434589
90,4,0.513914
90,5,0.488479
90,6,0.534055
90,7,0.486625
90,8,0.467425
90,9,0.447332
90,10,0.576623
90,11,0.461727
90,12,0.485092
90,13,0.497505
90,14,0.459644
90,15,0.405085
91,1,0.497093
91,2,0.502064
91,3,0.534585
91,4,0.523915
91,5,0.241763
91,6,0.473797
91,7,0.434589
91,8,0.511252
91,9,0.434589
91,10,0.461727
91,11,0.434589
91,12,0.506369
91,13,0.531838
91,14,0.434589
91,15,0.497424
92,1,0.515290
92,2,0.483618
92,3,0.453805
92,4,0.507772
92,5,0.547988
92,6,0.437339
92,7,0.452863
92,8,0.534946
92,9,0.488352
92,10,0.438214
92,11,0.547988
92,12,0.495403
92,13,0.542028
92,14,0.533909
92,15,0.435590
93,1,0.448844
93,2,0.504511
93,3,0.494230
93,4,0.545798
93,5,0.519583
93,6,0.530389
93,7,0.538929
93,8,0.435590
93,9,0.458961
93,10,0.443143
93,11,0.495545
93,12,0.536737
93,13,0.462561
93,14,0.431107
93,15,0.461631
94,1,0.481667
94,2,0.535501
94,3,0.540988
94,4,0.536451
94,5,0.499845
94,6,0.519636
94,7,0.434589
94,8,0.439455
94,9,0.452010
94,10,0.552379
94,11,0.463308
94,12,0.451892
94,13,0.479786
94,14,0.466498
94,15,0.486490
95,1,0.500685
95,2,0.443825
95,3,0.434589
95,4,0.485800
95,5,0.574110
95,6,0.454583
95,7,0.506369
95,8,0.525622
95,9,0.531294
95,10,0.480650
95,11,0.574110
95,12,0.426354
95,13,0.411744
95,14,0.456813
95,15,0.444013
96,1,0.473060
96,2,0.430471
96,3,0.495545
96,4,0.434589
96,5,0.526170
96,6,0.465614
96,7,0.448217
96,8,0.506369
96,9,0.472494
96,10,0.522986
96,11,0.479521
96,12,0.539533
96,13,0.534585
96,14,0.434589
96,15,0.485814
97,1,0.523915
97,2,0.506708
97,3,0.488870
97,4,0.518355
97,5,0.531300
97,6,0.532282
97,7,0.477779
97,8,0.486625
97,9,0.582009
97,10,0.467425
97,11,0.411744
97,12,0.340718
97,13,0.463451
97,14,0.504378
97,15,0.442828
98,1,0.498768
98,2,0.434589
98,3,0.473996
98,4,0.000000
98,5,0.497013
98,6,0.505408
98,7,0.523832
98,8,0.470304
