episode,episodic_reward
228,4.087723
229,3.896104
230,4.337428
231,4.193015
232,4.246611
233,4.083424
234,3.977572
235,4.208285
236,4.387864
237,3.889465
238,4.371937
239,4.476372
240,4.241298
241,3.821184
242,4.061373
243,4.302402
244,4.020933
245,3.991053
246,3.994361
247,4.296641
248,4.113611
249,4.133975
250,4.078677
251,4.129464
252,4.134647
253,4.211345
254,3.869018
255,3.745652
256,3.955203
257,4.506351
258,4.329001
259,4.253136
260,4.129633
261,4.177874
262,4.107393
263,4.185411
264,3.814960
265,4.284779
266,3.811449
267,4.121242
268,4.156105
269,3.915888
270,3.908088
271,4.061353
272,4.163941
273,3.765466
274,4.014160
275,3.995017
276,4.211284
277,4.303286
278,3.968590
279,3.937859
280,4.239818
281,3.885760
282,3.876676
283,4.103910
284,4.350830
285,3.898536
286,4.103068
287,4.263041
288,4.198641
289,4.008946
290,4.220760
291,4.273491
292,3.996857
293,4.192722
294,3.955840
295,4.129150
296,3.979867
297,4.105574
298,4.169896
299,3.892212
300,4.152094
301,4.123487
302,4.144154
303,3.864891
304,4.235910
305,3.829403
306,4.069661
307,3.883771
308,4.145091
309,4.080963
310,3.955243
311,3.899962
312,4.350053
313,4.228453
314,4.116763
315,3.499601
316,4.010297
317,4.010088
318,4.170400
319,4.144574
320,4.161054
321,3.805121
322,3.870547
323,4.013890
324,4.212813
325,3.867501
326,3.969684
327,4.029966
328,3.894611
329,4.101486
330,4.326154
331,3.874778
332,3.837593
333,3.893395
334,3.991435
335,4.030626
336,3.881842
337,3.815542
338,4.432793
339,4.427145
340,4.056471
341,4.080936
342,4.090311
343,3.890490
344,4.365522
345,4.244399
346,3.994323
347,4.000003
348,3.965960
349,3.992276
350,4.172327
351,4.156807
352,4.168170
353,4.168767
354,4.019677
355,4.189170
356,4.190031
357,3.957303
358,4.174962
359,3.922154
360,4.320700
361,4.036054
362,3.984210
363,4.087126
364,4.331277
365,4.277157
366,3.983777
367,4.060616
368,4.363341
369,3.938847
370,4.258827
371,4.083197
372,4.158737
373,4.451439
374,4.294227
375,4.018822
376,3.960831
377,4.262312
378,4.316232
379,4.162302
380,4.026243
381,3.978687
382,3.927699
383,4.137174
384,4.070595
385,4.082904
386,4.138773
387,4.059478
388,3.992722
389,4.012287
390,3.951326
391,4.141117
392,4.232411
393,4.022555
394,4.104761
395,4.420705
396,4.431499
397,4.294497
398,4.202171
399,4.503619
400,4.164756
401,4.068925
402,4.349101
403,4.186466
404,4.263147
405,4.444001
406,3.659160
407,3.799691
408,3.834531
409,4.191858
410,4.027025
411,4.171229
412,4.295935
413,4.309349
414,3.912514
415,4.187303
416,4.185009
417,4.126472
418,4.218591
419,4.402662
420,4.254134
421,4.132455
422,4.004857
423,4.173260
424,4.151192
425,4.046404
426,4.243452
427,4.062770
428,4.027646
429,4.126514
430,4.283230
431,4.298557
432,4.292996
433,4.194870
434,3.815062
435,4.239898
436,4.112012
437,4.052913
438,4.090873
439,3.934902
440,4.021566
441,4.241576
442,3.855397
443,3.949068
444,3.815067
445,4.259184
446,4.249835
447,4.009725
448,4.314635
449,4.141024
450,4.103236
451,4.122290
452,4.404468
453,4.234118
454,4.162301
455,4.293966
456,4.089907
457,4.331298
458,4.013594
459,3.933035
460,4.297006
461,4.119517
462,4.392442
463,4.489461
464,4.083053
465,4.032233
466,4.057823
467,4.238024
468,3.937015
469,4.024467
470,4.248524
471,4.110537
472,3.913003
473,3.987496
474,4.072186
475,4.277342
476,4.134226
477,4.130113
478,4.164299
479,4.211698
480,4.156806
481,4.096926
482,3.772635
483,3.796492
484,4.145473
485,4.009035
486,4.074118
487,4.227440
488,4.192699
489,4.251604
490,4.196316
491,4.025549
492,4.238951
493,4.332763
494,4.025062
495,4.281534
496,3.830519
497,3.798603
498,4.169868
499,4.277278
500,4.160583
501,4.007471
502,3.992823
503,4.214721
504,4.295732
505,4.063415
506,3.925692
507,4.260293
508,3.893325
509,3.886586
510,4.346729
511,4.062471
512,4.155982
513,4.057458
514,3.998859
515,4.273581
516,4.096852
517,4.207628
518,4.014328
519,4.117532
520,4.411971
521,4.059834
522,4.190584
523,4.251371
524,4.078214
525,4.144524
526,4.087616
527,3.986622
528,4.084572
529,3.973373
530,4.161149
531,4.036622
532,4.008801
533,3.601497
534,4.043353
535,3.946576
536,4.465443
537,4.273829
538,4.075411
539,4.049085
540,4.078770
541,4.153145
542,4.235667
543,4.118664
544,3.910961
545,3.901001
546,3.928062
547,4.075677
548,4.096892
549,3.921337
550,4.201499
551,4.127498
552,3.823805
553,4.237667
554,4.103995
555,4.374988
556,4.043293
557,4.050997
558,4.170809
559,3.983056
560,4.311824
561,4.119763
562,4.202413
563,4.471744
564,4.111403
565,4.016362
566,4.109100
567,3.965447
568,4.236330
569,4.173681
570,3.877905
571,4.184735
572,4.326026
573,4.111773
574,3.970316
575,3.936783
576,4.001378
577,4.367886
578,4.229893
579,4.087772
580,4.195405
581,4.342066
582,4.308015
583,4.202261
584,4.223140
585,4.148800
586,4.045019
587,3.844125
588,4.212396
589,3.954153
590,4.124089
591,3.902092
592,4.271155
593,4.033341
594,4.159815
595,4.043826
596,4.060189
597,4.247803
598,4.149714
599,4.063114
600,3.881963
601,4.385340
602,4.186576
603,4.082584
604,4.252236
605,4.255330
606,4.092906
607,4.114716
608,4.171887
609,4.144430
610,4.196378
611,4.361753
612,4.036793
613,4.404634
614,4.229388
615,4.007248
616,4.216700
617,4.013545
618,4.220647
619,3.884939
620,4.067130
621,4.051325
622,4.174660
623,3.822299
624,4.178652
625,4.333221
626,4.394450
627,4.259509
628,4.303759
629,3.909757
630,4.362350
631,4.239151
632,4.100596
633,4.248082
634,3.878687
635,4.204871
636,4.174840
637,4.027843
638,3.976203
639,4.167904
640,4.007977
641,4.316106
642,4.044318
643,4.160536
644,4.172077
645,4.238803
646,4.055682
647,4.038980
648,4.099860
649,3.951189
650,4.126936
651,4.023006
652,4.179649
653,3.959196
654,3.979813
655,4.178393
656,3.957309
657,3.870861
658,3.948140
659,4.367186
660,4.083103
661,4.054863
662,3.955888
663,3.845648
664,4.118876
665,4.218696
666,4.069109
667,4.115500
668,4.243502
669,4.104350
670,4.096067
671,4.134652
672,4.120228
673,4.339980
674,4.214520
675,4.076314
676,3.951009
677,4.339678
678,4.018441
679,4.161463
680,4.107511
681,4.100437
682,4.076190
683,4.217036
684,4.187836
685,4.148324
686,3.890093
687,4.284680
688,4.285269
689,4.064396
690,3.826908
691,4.166688
692,4.190865
693,4.013866
694,4.008197
695,4.137666
696,3.991416
697,4.116185
698,3.828938
699,4.073881
700,3.919581
701,4.292299
702,3.969445
703,3.978935
704,4.089917
705,3.882534
706,4.047756
707,3.832994
708,4.029138
709,4.177530
710,3.971731
711,4.135666
712,4.169840
713,4.151701
714,3.874060
715,4.193784
716,4.071500
717,4.123138
718,4.288365
719,4.349042
720,4.135353
721,4.031749
722,4.295847
723,4.135071
724,4.473029
725,3.951589
726,3.954360
727,3.951792
728,3.893191
729,3.755613
730,3.924653
731,4.095479
732,3.885358
733,4.043815
734,3.913697
735,4.069806
736,3.950930
737,4.091693
738,3.962438
739,3.824074
740,3.948343
741,4.085803
742,4.133847
743,3.919257
744,3.987012
745,3.775910
746,3.924990
747,4.225260
748,4.024297
749,3.740750
750,3.945076
751,4.407911
752,4.096872
753,4.224534
754,4.071941
755,4.178508
756,4.256269
757,4.054494
758,4.079937
759,4.357997
760,3.895402
761,4.023661
762,3.772709
763,4.086056
764,3.894319
765,4.046612
766,3.879732
767,3.931979
768,3.934965
769,4.285256
770,3.940294
771,4.461185
772,4.091661
773,4.137640
774,4.253077
775,4.089373
776,4.006341
777,3.989268
778,4.139661
779,4.088431
780,3.986686
781,4.069567
782,3.839633
783,3.772303
784,4.062161
785,4.163856
786,3.909628
787,4.298917
788,3.947717
789,4.218669
790,4.107688
791,4.017506
792,4.060441
793,4.019944
794,4.073920
795,3.889629
796,4.021830
797,4.159115
798,4.274446
799,4.193340
800,4.243630
801,4.236883
802,4.195846
803,4.064797
804,4.238358
805,4.079493
806,4.185835
807,4.146660
808,3.951226
809,4.148587
810,4.060241
811,3.991442
812,4.184793
813,4.114897
814,4.140831
815,4.020270
816,4.053682
817,4.263882
818,4.254292
819,4.204904
820,4.132678
821,3.985070
822,4.011875
823,4.016037
824,4.146289
825,3.751375
826,4.022250
827,4.148833
828,4.138116
829,3.816237
830,4.080731
831,4.069568
832,3.916434
833,3.964389
834,4.210592
835,3.990516
836,4.024316
837,4.144942
838,4.281258
839,4.339418
840,3.955782
841,4.172180
842,4.019731
843,3.791052
844,4.100970
845,4.271567
846,4.080460
847,4.248120
848,3.850089
849,4.190022
850,3.865748
851,4.151627
852,4.083879
853,4.301736
854,4.034612
855,4.191226
856,4.157968
857,3.837915
858,4.015418
859,4.226593
860,4.286495
861,4.009442
862,3.934296
863,3.870179
864,4.276318
865,4.096955
866,4.275054
867,4.025858
868,3.889598
869,3.963648
870,3.946263
871,4.066472
872,3.931926
873,4.076590
874,4.123123
875,4.409610
876,4.060512
877,4.212990
878,4.159229
879,3.981533
880,3.892877
881,4.304386
882,3.962761
883,4.131879
884,4.219304
885,4.069905
886,4.229565
887,4.068796
888,4.188075
889,4.054632
890,3.981382
891,4.119924
892,4.281060
893,3.900853
894,4.154393
895,4.146977
896,4.064695
897,3.783724
898,3.964083
899,3.817473
900,4.169672
901,4.148425
902,4.089817
903,4.012910
904,4.200962
905,3.817609
906,4.322305
907,4.008206
908,4.096897
909,4.069539
910,4.231464
911,4.270795
912,4.003458
913,3.981654
914,3.921646
915,3.803282
916,4.131289
917,4.062398
918,4.084160
919,3.922771
920,3.876819
921,3.997549
922,4.178803
923,3.964891
924,3.959073
925,3.968680
926,3.997005
927,4.115078
928,4.267132
929,4.216355
930,4.146452
931,4.346608
932,4.170987
933,4.088493
934,4.031862
935,4.316599
936,3.924600
937,4.148535
938,4.078463
939,4.155623
940,3.985363
941,4.453781
942,4.066998
943,3.826887
944,3.915541
945,3.933501
946,4.013685
947,4.133399
948,4.134295
949,4.374436
950,4.343454
951,4.075247
952,4.136991
953,4.269931
954,3.999102
955,4.250234
956,3.986382
957,4.349437
958,4.239967
959,4.344754
960,3.877878
961,3.894258
962,4.335611
963,4.255196
964,3.831511
965,4.032025
966,4.093974
967,3.781779
968,4.139101
969,3.872038
970,3.918694
971,4.158719
972,3.903317
973,4.055263
974,3.956688
975,4.055051
976,4.003201
977,3.856464
978,3.871228
979,3.919696
980,3.900180
981,3.913279
982,3.953606
983,4.088615
984,4.054856
985,3.931158
986,3.988181
987,3.799060
988,4.041929
989,3.879324
990,3.828225
991,4.095051
992,3.921358
993,4.333062
994,4.192021
995,3.834358
996,3.821472
997,4.142109
998,4.132034
999,4.431018
1000,3.795327
1001,4.156255
1002,4.038345
1003,4.203399
1004,3.746895
1005,4.054931
1006,3.912554
1007,4.150039
1008,3.701760
1009,3.973038
1010,4.002907
1011,3.909835
1012,3.944897
1013,3.902702
1014,3.789016
